AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
FFA-W3-211, Re=1.78 Million, Smooth roughness, raw wind tunnel data smoothed by hand. 
Viterna Extended w/ AR=6.75. Fourth column is the minimum pressure coefficient.
  1           Number of airfoil tables in this file
  1.78        Table ID parameter (Reynolds number in millions).  For efficiency, make very large if only one table.
  10.67       Stall angle (deg)
  0           Zero lift angle of attack (deg)
  0           Cn slope for zero lift (dimensionless)
  0           Cn at stall value for positive angle of attack
  0           Cn at stall value for negative angle of attack
  0           Angle of attack for minimum CD (deg)
  0           Minimum CD value
-180.000    0.0000    0.2030    -1.0000
-170.000    0.2960    0.2380    -1.0000
-160.000    0.5910    0.3410    -1.0000
-150.000    0.8820    0.4980    -1.0000
-140.000    0.7440    0.6880    -1.0000
-130.000    0.6210    0.8870    -1.0000
-120.000    0.4860    1.0690    -1.0000
-110.000    0.3310    1.2080    -1.0000
-100.000    0.1640    1.2860    -1.0000
-90.000    0.0000    1.2900    -1.0000
-80.000    -0.1640    1.2860    -1.0000
-70.000    -0.3310    1.2080    -1.0000
-60.000    -0.4860    1.0690    -1.0000
-50.000    -0.6210    0.8870    -1.0000
-40.000    -0.7440    0.6880    -1.0000
-30.000    -0.8820    0.4980    -1.0000
-20.000    -0.6160    0.2990    -0.7230
-10.000    -0.2829    0.0819    -4.3499
-3.490    -0.0954    0.0019    -1.1362
-2.280    0.0543    0.0024    -0.8309
-1.050    0.2056    0.0036    -0.8151
0.090    0.3485    0.0043    -0.9098
1.160    0.4828    0.0043    -1.0046
2.340    0.6287    0.0043    -1.1229
3.420    0.7615    0.0052    -1.2642
4.440    0.8839    0.0053    -1.4118
5.120    0.9681    0.0054    -1.5351
5.840    1.0558    0.0061    -1.6647
6.660    1.1526    0.0064    -1.8799
7.400    1.2398    0.0068    -2.1102
7.730    1.2774    0.0072    -2.2112
8.440    1.3562    0.0078    -2.5000
8.970    1.4060    0.0088    -2.7457
9.290    1.4312    0.0097    -2.8945
9.850    1.4667    0.0114    -3.1533
10.260    1.4836    0.0126    -3.3453
10.670    1.4899    0.0143    -3.5287
11.070    1.4790    0.0193    -3.7031
11.460    1.4486    0.0353    -3.8731
11.850    1.3921    0.0521    -4.0425
12.250    1.3762    0.0612    -4.2158
12.640    1.3654    0.0683    -4.3894
13.040    1.3558    0.0755    -4.5497
13.430    1.3384    0.0831    -4.6003
14.400    1.2968    0.0961    -4.7262
15.410    1.2571    0.1076    -4.8423
17.160    1.1564    0.1182    -5.0294
17.890    1.1028    0.1144    -5.1737
18.660    1.0885    0.1223    -5.3279
20.040    1.0730    0.1499    -2.6514
21.390    1.0582    0.1666    -1.0000
22.420    1.0481    0.1940    -1.0000
24.060    1.0407    0.2288    -1.0000
25.790    1.0374    0.2788    -1.0000
27.580    1.0329    0.3344    -1.0000
28.600    1.0475    0.3806    -1.0000
29.920    1.0593    0.4101    -1.0000
30.970    1.0348    0.4240    -1.0000
32.240    1.0060    0.4409    -1.0000
33.480    0.9789    0.4574    -1.0000
40.000    0.8483    0.5482    -1.0000
50.000    0.7044    0.7155    -1.0000
60.000    0.5649    0.8964    -1.0000
70.000    0.4035    1.0713    -1.0000
80.000    0.2144    1.2191    -1.0000
90.000    0.0004    1.2900    -1.0000
100.000    -0.1647    1.2862    -1.0000
110.000    -0.3306    1.2086    -1.0000
120.000    -0.4854    1.0682    -1.0000
130.000    -0.6212    0.8870    -1.0000
140.000    -0.7434    0.6881    -1.0000
150.000    -0.8781    0.4984    -1.0000
160.000    -0.5911    0.3420    -1.0000
170.000    -0.2960    0.2386    -1.0000
180.000    0.0000    0.2030    -1.0000
EOT 1
